index,time_seconds,latitude,longitude,rel_alt,abs_alt
3617,120.641,32.103248,35.20718,117.6,802.641
3618,120.674,32.103248,35.20718,117.6,802.641
3619,120.708,32.103247,35.20719,117.6,802.641
3620,120.741,32.103247,35.20719,117.6,802.641
3621,120.775,32.103247,35.20719,117.6,802.641
3622,120.808,32.103245,35.207201,117.6,802.641
3623,120.841,32.103245,35.207201,117.6,802.641
3624,120.875,32.103245,35.207201,117.6,802.641
3625,120.908,32.103244,35.207211,117.6,802.641
3626,120.941,32.103244,35.207211,117.6,802.641
3627,120.975,32.103244,35.207211,117.6,802.641
3628,121.008,32.103243,35.207222,117.6,802.641
3629,121.041,32.103243,35.207222,117.6,802.641
3630,121.075,32.103243,35.207222,117.6,802.641
3631,121.108,32.103242,35.207232,117.6,802.641
3632,121.142,32.103242,35.207232,117.6,802.641
3633,121.175,32.103242,35.207232,117.6,802.641
3634,121.208,32.103241,35.207243,117.6,802.641
3635,121.242,32.103241,35.207243,117.6,802.641
3636,121.275,32.103241,35.207243,117.6,802.641
3637,121.308,32.10324,35.207253,117.6,802.641
3638,121.342,32.10324,35.207253,117.6,802.641
3639,121.375,32.10324,35.207253,117.6,802.641
3640,121.408,32.103239,35.207264,117.6,802.641
3641,121.442,32.103239,35.207264,117.6,802.641
3642,121.475,32.103239,35.207264,117.6,802.641
3643,121.509,32.103238,35.207274,117.6,802.641
3644,121.542,32.103238,35.207274,117.6,802.641
3645,121.575,32.103238,35.207274,117.6,802.641
3646,121.609,32.103236,35.207285,117.5,802.541
3647,121.642,32.103236,35.207285,117.5,802.541
3648,121.675,32.103236,35.207285,117.5,802.541
3649,121.709,32.103235,35.207295,117.5,802.541
3650,121.742,32.103235,35.207295,117.5,802.541
3651,121.775,32.103234,35.207306,117.6,802.641
3652,121.809,32.103234,35.207306,117.6,802.641
3653,121.842,32.103234,35.207306,117.6,802.641
3654,121.876,32.103234,35.207306,117.6,802.641
3655,121.909,32.103233,35.207316,117.6,802.641
3656,121.942,32.103233,35.207316,117.6,802.641
3657,121.976,32.103233,35.207316,117.6,802.641
3658,122.009,32.103232,35.207327,117.6,802.641
3659,122.042,32.103232,35.207327,117.6,802.641
3660,122.076,32.103232,35.207327,117.6,802.641
3661,122.109,32.103231,35.207338,117.6,802.641
3662,122.142,32.103231,35.207338,117.6,802.641
3663,122.176,32.103231,35.207338,117.6,802.641
3664,122.209,32.10323,35.207348,117.6,802.641
3665,122.243,32.10323,35.207348,117.6,802.641
3666,122.276,32.10323,35.207348,117.6,802.641
3667,122.309,32.103228,35.207359,117.6,802.641
3668,122.343,32.103228,35.207359,117.6,802.641
3669,122.376,32.103227,35.20737,117.6,802.641
3670,122.409,32.103227,35.20737,117.6,802.641
3671,122.443,32.103227,35.20737,117.6,802.641
3672,122.476,32.103226,35.20738,117.6,802.641
3673,122.509,32.103226,35.20738,117.6,802.641
3674,122.543,32.103226,35.20738,117.6,802.641
3675,122.576,32.103226,35.20738,117.6,802.641
3676,122.61,32.103225,35.207391,117.5,802.541
3677,122.643,32.103225,35.207391,117.5,802.541
3678,122.676,32.103225,35.207391,117.5,802.541
3679,122.71,32.103224,35.207401,117.5,802.541
3680,122.743,32.103224,35.207401,117.5,802.541
3681,122.776,32.103223,35.207412,117.5,802.541
3682,122.81,32.103223,35.207412,117.5,802.541
3683,122.843,32.103223,35.207412,117.5,802.541
3684,122.876,32.103222,35.207422,117.5,802.541
3685,122.91,32.103222,35.207422,117.5,802.541
3686,122.943,32.103222,35.207422,117.5,802.541
3687,122.977,32.103221,35.207433,117.5,802.541
3688,123.01,32.103221,35.207433,117.5,802.541
3689,123.043,32.103221,35.207433,117.5,802.541
3690,123.077,32.103221,35.207433,117.5,802.541
3691,123.11,32.10322,35.207444,117.5,802.541
3692,123.143,32.10322,35.207444,117.5,802.541
3693,123.177,32.10322,35.207444,117.5,802.541
3694,123.21,32.103219,35.207454,117.5,802.541
3695,123.243,32.103219,35.207454,117.5,802.541
3696,123.277,32.103219,35.207454,117.5,802.541
3697,123.31,32.103218,35.207465,117.5,802.541
3698,123.344,32.103218,35.207465,117.5,802.541
3699,123.377,32.103216,35.207475,117.5,802.541
3700,123.41,32.103216,35.207475,117.5,802.541
3701,123.444,32.103216,35.207475,117.5,802.541
3702,123.477,32.103215,35.207485,117.5,802.541
3703,123.51,32.103215,35.207485,117.5,802.541
3704,123.544,32.103215,35.207485,117.5,802.541
3705,123.577,32.103215,35.207485,117.5,802.541
3706,123.61,32.103213,35.207496,117.5,802.541
3707,123.644,32.103213,35.207496,117.5,802.541
3708,123.677,32.103213,35.207496,117.5,802.541
3709,123.711,32.103211,35.207505,117.5,802.541
3710,123.744,32.103211,35.207505,117.5,802.541
3711,123.777,32.103209,35.207516,117.5,802.541
3712,123.811,32.103209,35.207516,117.5,802.541
3713,123.844,32.103209,35.207516,117.5,802.541
3714,123.877,32.103209,35.207516,117.5,802.541
3715,123.911,32.103207,35.207525,117.5,802.541
3716,123.944,32.103207,35.207525,117.5,802.541
3717,123.977,32.103205,35.207535,117.5,802.541
3718,124.011,32.103205,35.207535,117.5,802.541
3719,124.044,32.103205,35.207535,117.5,802.541
3720,124.078,32.103205,35.207535,117.5,802.541
3721,124.111,32.103202,35.207545,117.5,802.541
3722,124.144,32.103202,35.207545,117.5,802.541
3723,124.178,32.1032,35.207555,117.5,802.541
3724,124.211,32.1032,35.207555,117.5,802.541
3725,124.244,32.1032,35.207555,117.5,802.541
3726,124.278,32.103197,35.207564,117.5,802.541
3727,124.311,32.103197,35.207564,117.5,802.541
3728,124.344,32.103197,35.207564,117.5,802.541
3729,124.378,32.103194,35.207574,117.5,802.541
3730,124.411,32.103194,35.207574,117.5,802.541
3731,124.445,32.103194,35.207574,117.5,802.541
3732,124.478,32.103191,35.207584,117.5,802.541
3733,124.511,32.103191,35.207584,117.5,802.541
3734,124.545,32.103191,35.207584,117.5,802.541
3735,124.578,32.103189,35.207594,117.5,802.541
3736,124.611,32.103189,35.207594,117.5,802.541
3737,124.645,32.103189,35.207594,117.5,802.541
3738,124.678,32.103186,35.207604,117.5,802.541
3739,124.711,32.103186,35.207604,117.5,802.541
3740,124.745,32.103186,35.207604,117.5,802.541
3741,124.778,32.103183,35.207614,117.5,802.541
3742,124.812,32.103183,35.207614,117.5,802.541
3743,124.845,32.103183,35.207614,117.5,802.541
3744,124.878,32.10318,35.207623,117.5,802.541
3745,124.912,32.10318,35.207623,117.5,802.541
3746,124.945,32.10318,35.207623,117.5,802.541
3747,124.978,32.103177,35.207633,117.5,802.541
3748,125.012,32.103177,35.207633,117.5,802.541
3749,125.045,32.103177,35.207633,117.5,802.541
3750,125.078,32.103174,35.207643,117.5,802.541
3751,125.112,32.103174,35.207643,117.5,802.541
3752,125.145,32.103174,35.207643,117.5,802.541
3753,125.179,32.103171,35.207652,117.5,802.541
3754,125.212,32.103171,35.207652,117.5,802.541
3755,125.245,32.103171,35.207652,117.5,802.541
3756,125.279,32.103167,35.207661,117.6,802.641
3757,125.312,32.103167,35.207661,117.6,802.641
3758,125.345,32.103167,35.207661,117.6,802.641
3759,125.379,32.103164,35.20767,117.5,802.541
3760,125.412,32.103164,35.20767,117.5,802.541
3761,125.445,32.103164,35.20767,117.5,802.541
3762,125.479,32.10316,35.207679,117.5,802.541
3763,125.512,32.10316,35.207679,117.5,802.541
3764,125.546,32.10316,35.207679,117.5,802.541
3765,125.579,32.103156,35.207688,117.5,802.541
3766,125.612,32.103156,35.207688,117.5,802.541
3767,125.646,32.103156,35.207688,117.5,802.541
3768,125.679,32.103152,35.207696,117.5,802.541
3769,125.712,32.103152,35.207696,117.5,802.541
3770,125.746,32.103152,35.207696,117.5,802.541
3771,125.779,32.103148,35.207705,117.5,802.541
3772,125.812,32.103148,35.207705,117.5,802.541
3773,125.846,32.103148,35.207705,117.5,802.541
3774,125.879,32.103144,35.207714,117.5,802.541
3775,125.913,32.103144,35.207714,117.5,802.541
3776,125.946,32.103144,35.207714,117.5,802.541
3777,125.979,32.103139,35.207723,117.5,802.541
3778,126.013,32.103139,35.207723,117.5,802.541
3779,126.046,32.103139,35.207723,117.5,802.541
3780,126.079,32.103135,35.207731,117.5,802.541
3781,126.113,32.103135,35.207731,117.5,802.541
3782,126.146,32.103135,35.207731,117.5,802.541
3783,126.179,32.10313,35.20774,117.5,802.541
3784,126.213,32.10313,35.20774,117.5,802.541
3785,126.246,32.10313,35.20774,117.5,802.541
3786,126.28,32.103126,35.207748,117.5,802.541
3787,126.313,32.103126,35.207748,117.5,802.541
3788,126.346,32.103126,35.207748,117.5,802.541
3789,126.38,32.103121,35.207757,117.5,802.541
3790,126.413,32.103121,35.207757,117.5,802.541
3791,126.446,32.103121,35.207757,117.5,802.541
3792,126.48,32.103117,35.207766,117.5,802.541
3793,126.513,32.103117,35.207766,117.5,802.541
3794,126.546,32.103117,35.207766,117.5,802.541
3795,126.58,32.103113,35.207775,117.5,802.541
3796,126.613,32.103113,35.207775,117.5,802.541
3797,126.647,32.103113,35.207775,117.5,802.541
3798,126.68,32.103109,35.207783,117.5,802.541
3799,126.713,32.103109,35.207783,117.5,802.541
3800,126.747,32.103109,35.207783,117.5,802.541
3801,126.78,32.103105,35.207792,117.6,802.641
3802,126.813,32.103105,35.207792,117.6,802.641
3803,126.847,32.103105,35.207792,117.6,802.641
3804,126.88,32.103101,35.207801,117.6,802.641
3805,126.913,32.103101,35.207801,117.6,802.641
3806,126.947,32.103101,35.207801,117.6,802.641
3807,126.98,32.103097,35.20781,117.6,802.641
3808,127.013,32.103097,35.20781,117.6,802.641
3809,127.047,32.103097,35.20781,117.6,802.641
3810,127.08,32.103094,35.207819,117.6,802.641
3811,127.114,32.103094,35.207819,117.6,802.641
3812,127.147,32.103094,35.207819,117.6,802.641
3813,127.18,32.10309,35.207828,117.5,802.541
3814,127.214,32.10309,35.207828,117.5,802.541
3815,127.247,32.10309,35.207828,117.5,802.541
3816,127.28,32.103087,35.207837,117.5,802.541
3817,127.314,32.103087,35.207837,117.5,802.541
3818,127.347,32.103087,35.207837,117.5,802.541
3819,127.38,32.103084,35.207847,117.5,802.541
3820,127.414,32.103084,35.207847,117.5,802.541
3821,127.447,32.103084,35.207847,117.5,802.541
3822,127.481,32.103081,35.207856,117.5,802.541
3823,127.514,32.103081,35.207856,117.5,802.541
3824,127.547,32.103081,35.207856,117.5,802.541
3825,127.581,32.103078,35.207866,117.5,802.541
3826,127.614,32.103078,35.207866,117.5,802.541
3827,127.647,32.103078,35.207866,117.5,802.541
3828,127.681,32.103075,35.207875,117.5,802.541
3829,127.714,32.103075,35.207875,117.5,802.541
3830,127.747,32.103075,35.207875,117.5,802.541
3831,127.781,32.103072,35.207885,117.5,802.541
3832,127.814,32.103072,35.207885,117.5,802.541
3833,127.848,32.103072,35.207885,117.5,802.541
3834,127.881,32.10307,35.207894,117.5,802.541
3835,127.914,32.10307,35.207894,117.5,802.541
3836,127.948,32.10307,35.207894,117.5,802.541
3837,127.981,32.103067,35.207904,117.5,802.541
3838,128.014,32.103067,35.207904,117.5,802.541
3839,128.048,32.103067,35.207904,117.5,802.541
3840,128.081,32.103064,35.207913,117.5,802.541
3841,128.114,32.103064,35.207913,117.5,802.541
3842,128.148,32.103064,35.207913,117.5,802.541
3843,128.181,32.103061,35.207923,117.5,802.541
3844,128.215,32.103061,35.207923,117.5,802.541
3845,128.248,32.103061,35.207923,117.5,802.541
3846,128.281,32.103058,35.207933,117.5,802.541
3847,128.315,32.103058,35.207933,117.5,802.541
3848,128.348,32.103058,35.207933,117.5,802.541
3849,128.381,32.103055,35.207942,117.5,802.541
3850,128.415,32.103055,35.207942,117.5,802.541
3851,128.448,32.103055,35.207942,117.5,802.541
3852,128.481,32.103052,35.207952,117.5,802.541
3853,128.515,32.103052,35.207952,117.5,802.541
3854,128.548,32.103052,35.207952,117.5,802.541
3855,128.582,32.103049,35.207962,117.5,802.541
3856,128.615,32.103049,35.207962,117.5,802.541
3857,128.648,32.103049,35.207962,117.5,802.541
3858,128.682,32.103046,35.207971,117.5,802.541
3859,128.715,32.103046,35.207971,117.5,802.541
3860,128.748,32.103046,35.207971,117.5,802.541
3861,128.782,32.103043,35.207981,117.5,802.541
3862,128.815,32.103043,35.207981,117.5,802.541
3863,128.848,32.103043,35.207981,117.5,802.541
3864,128.882,32.10304,35.207991,117.5,802.541
3865,128.915,32.10304,35.207991,117.5,802.541
3866,128.949,32.10304,35.207991,117.5,802.541
3867,128.982,32.103037,35.208001,117.5,802.541
3868,129.015,32.103037,35.208001,117.5,802.541
3869,129.049,32.103037,35.208001,117.5,802.541
3870,129.082,32.103034,35.208011,117.6,802.641
3871,129.115,32.103034,35.208011,117.6,802.641
3872,129.149,32.103034,35.208011,117.6,802.641
3873,129.182,32.103031,35.208021,117.6,802.641
3874,129.215,32.103031,35.208021,117.6,802.641
3875,129.249,32.103031,35.208021,117.6,802.641
3876,129.282,32.103028,35.20803,117.6,802.641
3877,129.316,32.103028,35.20803,117.6,802.641
3878,129.349,32.103028,35.20803,117.6,802.641
3879,129.382,32.103024,35.20804,117.6,802.641
3880,129.416,32.103024,35.20804,117.6,802.641
3881,129.449,32.103024,35.20804,117.6,802.641
3882,129.482,32.103021,35.20805,117.6,802.641
3883,129.516,32.103021,35.20805,117.6,802.641
3884,129.549,32.103021,35.20805,117.6,802.641
3885,129.582,32.103018,35.20806,117.6,802.641
3886,129.616,32.103018,35.20806,117.6,802.641
3887,129.649,32.103018,35.20806,117.6,802.641
3888,129.683,32.103015,35.20807,117.6,802.641
3889,129.716,32.103015,35.20807,117.6,802.641
3890,129.749,32.103015,35.20807,117.6,802.641
3891,129.783,32.103012,35.20808,117.6,802.641
3892,129.816,32.103012,35.20808,117.6,802.641
3893,129.849,32.103012,35.20808,117.6,802.641
3894,129.883,32.103009,35.208089,117.6,802.641
3895,129.916,32.103009,35.208089,117.6,802.641
3896,129.949,32.103009,35.208089,117.6,802.641
3897,129.983,32.103006,35.2081,117.6,802.641
3898,130.016,32.103006,35.2081,117.6,802.641
3899,130.05,32.103006,35.2081,117.6,802.641
3900,130.083,32.103003,35.208109,117.6,802.641
3901,130.116,32.103003,35.208109,117.6,802.641
3902,130.15,32.103003,35.208109,117.6,802.641
3903,130.183,32.103,35.208119,117.6,802.641
3904,130.216,32.103,35.208119,117.6,802.641
3905,130.25,32.103,35.208119,117.6,802.641
3906,130.283,32.102997,35.208129,117.6,802.641
3907,130.316,32.102997,35.208129,117.6,802.641
3908,130.35,32.102997,35.208129,117.6,802.641
3909,130.383,32.102994,35.208139,117.6,802.641
3910,130.417,32.102994,35.208139,117.6,802.641
3911,130.45,32.102994,35.208139,117.6,802.641
3912,130.483,32.102991,35.208149,117.6,802.641
3913,130.517,32.102991,35.208149,117.6,802.641
3914,130.55,32.102991,35.208149,117.6,802.641
3915,130.583,32.102988,35.208159,117.6,802.641
3916,130.617,32.102988,35.208159,117.6,802.641
3917,130.65,32.102988,35.208159,117.6,802.641
3918,130.683,32.102985,35.208169,117.6,802.641
3919,130.717,32.102985,35.208169,117.6,802.641
3920,130.75,32.102985,35.208169,117.6,802.641
3921,130.784,32.102982,35.208179,117.6,802.641
3922,130.817,32.102982,35.208179,117.6,802.641
3923,130.85,32.102982,35.208179,117.6,802.641
3924,130.884,32.102979,35.208189,117.6,802.641
3925,130.917,32.102979,35.208189,117.6,802.641
3926,130.95,32.102979,35.208189,117.6,802.641
3927,130.984,32.102976,35.208199,117.6,802.641
3928,131.017,32.102976,35.208199,117.6,802.641
3929,131.05,32.102976,35.208199,117.6,802.641
3930,131.084,32.102973,35.208208,117.6,802.641
3931,131.117,32.102973,35.208208,117.6,802.641
3932,131.151,32.102973,35.208208,117.6,802.641
3933,131.184,32.10297,35.208219,117.6,802.641
3934,131.217,32.10297,35.208219,117.6,802.641
3935,131.251,32.10297,35.208219,117.6,802.641
3936,131.284,32.102967,35.208228,117.6,802.641
3937,131.317,32.102967,35.208228,117.6,802.641
3938,131.351,32.102967,35.208228,117.6,802.641
3939,131.384,32.102963,35.208238,117.6,802.641
3940,131.417,32.102963,35.208238,117.6,802.641
3941,131.451,32.102963,35.208238,117.6,802.641
3942,131.484,32.10296,35.208248,117.6,802.641
3943,131.518,32.10296,35.208248,117.6,802.641
3944,131.551,32.10296,35.208248,117.6,802.641
3945,131.584,32.102957,35.208258,117.6,802.641
3946,131.618,32.102957,35.208258,117.6,802.641
3947,131.651,32.102957,35.208258,117.6,802.641
3948,131.684,32.102954,35.208268,117.6,802.641
3949,131.718,32.102954,35.208268,117.6,802.641
3950,131.751,32.102954,35.208268,117.6,802.641
3951,131.784,32.102951,35.208278,117.6,802.641
3952,131.818,32.102951,35.208278,117.6,802.641
3953,131.851,32.102951,35.208278,117.6,802.641
3954,131.885,32.102948,35.208288,117.6,802.641
3955,131.918,32.102948,35.208288,117.6,802.641
3956,131.951,32.102948,35.208288,117.6,802.641
3957,131.985,32.102945,35.208298,117.6,802.641
3958,132.018,32.102945,35.208298,117.6,802.641
3959,132.051,32.102945,35.208298,117.6,802.641
3960,132.085,32.102942,35.208308,117.6,802.641
3961,132.118,32.102942,35.208308,117.6,802.641
3962,132.151,32.102942,35.208308,117.6,802.641
3963,132.185,32.102939,35.208318,117.6,802.641
3964,132.218,32.102939,35.208318,117.6,802.641
3965,132.252,32.102939,35.208318,117.6,802.641
3966,132.285,32.102936,35.208328,117.6,802.641
3967,132.318,32.102936,35.208328,117.6,802.641
3968,132.352,32.102936,35.208328,117.6,802.641
3969,132.385,32.102933,35.208338,117.6,802.641
3970,132.418,32.102933,35.208338,117.6,802.641
3971,132.452,32.102933,35.208338,117.6,802.641
3972,132.485,32.10293,35.208348,117.6,802.641
3973,132.518,32.10293,35.208348,117.6,802.641
3974,132.552,32.10293,35.208348,117.6,802.641
3975,132.585,32.102926,35.208358,117.6,802.641
3976,132.619,32.102926,35.208358,117.6,802.641
3977,132.652,32.102926,35.208358,117.6,802.641
3978,132.685,32.102923,35.208368,117.6,802.641
3979,132.719,32.102923,35.208368,117.6,802.641
3980,132.752,32.102923,35.208368,117.6,802.641
3981,132.785,32.10292,35.208378,117.6,802.641
3982,132.819,32.10292,35.208378,117.6,802.641
3983,132.852,32.10292,35.208378,117.6,802.641
3984,132.885,32.102917,35.208388,117.6,802.641
3985,132.919,32.102917,35.208388,117.6,802.641
3986,132.952,32.102917,35.208388,117.6,802.641
3987,132.986,32.102914,35.208398,117.6,802.641
3988,133.019,32.102914,35.208398,117.6,802.641
3989,133.052,32.102914,35.208398,117.6,802.641
3990,133.086,32.102911,35.208408,117.6,802.641
3991,133.119,32.102911,35.208408,117.6,802.641
3992,133.152,32.102911,35.208408,117.6,802.641
3993,133.186,32.102908,35.208418,117.6,802.641
3994,133.219,32.102908,35.208418,117.6,802.641
3995,133.252,32.102908,35.208418,117.6,802.641
3996,133.286,32.102904,35.208428,117.6,802.641
3997,133.319,32.102904,35.208428,117.6,802.641
3998,133.353,32.102904,35.208428,117.6,802.641
3999,133.386,32.102901,35.208438,117.6,802.641
4000,133.419,32.102901,35.208438,117.6,802.641
4001,133.453,32.102901,35.208438,117.6,802.641
4002,133.486,32.102898,35.208448,117.6,802.641
4003,133.519,32.102898,35.208448,117.6,802.641
4004,133.553,32.102898,35.208448,117.6,802.641
4005,133.586,32.102895,35.208458,117.6,802.641
4006,133.619,32.102895,35.208458,117.6,802.641
4007,133.653,32.102895,35.208458,117.6,802.641
4008,133.686,32.102892,35.208468,117.6,802.641
4009,133.72,32.102892,35.208468,117.6,802.641
4010,133.753,32.102892,35.208468,117.6,802.641
4011,133.786,32.102888,35.208478,117.6,802.641
4012,133.82,32.102888,35.208478,117.6,802.641
4013,133.853,32.102888,35.208478,117.6,802.641
4014,133.886,32.102885,35.208488,117.6,802.641
4015,133.92,32.102885,35.208488,117.6,802.641
4016,133.953,32.102885,35.208488,117.6,802.641
4017,133.986,32.102882,35.208499,117.6,802.641
4018,134.02,32.102882,35.208499,117.6,802.641
4019,134.053,32.102882,35.208499,117.6,802.641
4020,134.087,32.102879,35.208508,117.6,802.641
4021,134.12,32.102879,35.208508,117.6,802.641
4022,134.153,32.102879,35.208508,117.6,802.641
4023,134.187,32.102876,35.208519,117.6,802.641
4024,134.22,32.102876,35.208519,117.6,802.641
4025,134.253,32.102876,35.208519,117.6,802.641
4026,134.287,32.102873,35.208528,117.6,802.641
4027,134.32,32.102873,35.208528,117.6,802.641
4028,134.353,32.102873,35.208528,117.6,802.641
4029,134.387,32.102869,35.208539,117.6,802.641
4030,134.42,32.102869,35.208539,117.6,802.641
4031,134.454,32.102869,35.208539,117.6,802.641
4032,134.487,32.102866,35.208548,117.6,802.641
4033,134.52,32.102866,35.208548,117.6,802.641
4034,134.554,32.102866,35.208548,117.6,802.641
4035,134.587,32.102863,35.208559,117.6,802.641
4036,134.62,32.102863,35.208559,117.6,802.641
4037,134.654,32.102863,35.208559,117.6,802.641
4038,134.687,32.10286,35.208568,117.6,802.641
4039,134.72,32.10286,35.208568,117.6,802.641
4040,134.754,32.10286,35.208568,117.6,802.641
4041,134.787,32.102857,35.208579,117.6,802.641
4042,134.82,32.102857,35.208579,117.6,802.641
4043,134.854,32.102857,35.208579,117.6,802.641
4044,134.887,32.102854,35.208589,117.6,802.641
4045,134.921,32.102854,35.208589,117.6,802.641
4046,134.954,32.102854,35.208589,117.6,802.641
4047,134.987,32.102851,35.208599,117.6,802.641
4048,135.021,32.102851,35.208599,117.6,802.641
4049,135.054,32.102851,35.208599,117.6,802.641
4050,135.087,32.102848,35.208609,117.6,802.641
4051,135.121,32.102848,35.208609,117.6,802.641
4052,135.154,32.102848,35.208609,117.6,802.641
4053,135.187,32.102845,35.208619,117.6,802.641
4054,135.221,32.102845,35.208619,117.6,802.641
4055,135.254,32.102845,35.208619,117.6,802.641
4056,135.288,32.102841,35.208629,117.6,802.641
4057,135.321,32.102841,35.208629,117.6,802.641
4058,135.354,32.102841,35.208629,117.6,802.641
4059,135.388,32.102838,35.208639,117.6,802.641
4060,135.421,32.102838,35.208639,117.6,802.641
4061,135.454,32.102838,35.208639,117.6,802.641
4062,135.488,32.102835,35.208649,117.6,802.641
4063,135.521,32.102835,35.208649,117.6,802.641
4064,135.554,32.102835,35.208649,117.6,802.641
4065,135.588,32.102832,35.208659,117.6,802.641
4066,135.621,32.102832,35.208659,117.6,802.641
4067,135.655,32.102832,35.208659,117.6,802.641
4068,135.688,32.102829,35.208669,117.6,802.641
4069,135.721,32.102829,35.208669,117.6,802.641
4070,135.755,32.102829,35.208669,117.6,802.641
4071,135.788,32.102825,35.208679,117.6,802.641
4072,135.821,32.102825,35.208679,117.6,802.641
4073,135.855,32.102825,35.208679,117.6,802.641
4074,135.888,32.102822,35.208689,117.6,802.641
4075,135.921,32.102822,35.208689,117.6,802.641
4076,135.955,32.102822,35.208689,117.6,802.641
4077,135.988,32.102819,35.2087,117.6,802.641
4078,136.022,32.102819,35.2087,117.6,802.641
4079,136.055,32.102819,35.2087,117.6,802.641
4080,136.088,32.102816,35.208709,117.6,802.641
4081,136.122,32.102816,35.208709,117.6,802.641
4082,136.155,32.102816,35.208709,117.6,802.641
4083,136.188,32.102813,35.20872,117.6,802.641
4084,136.222,32.102813,35.20872,117.6,802.641
4085,136.255,32.102813,35.20872,117.6,802.641
4086,136.288,32.10281,35.208729,117.6,802.641
4087,136.322,32.10281,35.208729,117.6,802.641
4088,136.355,32.10281,35.208729,117.6,802.641
4089,136.389,32.102806,35.20874,117.6,802.641
4090,136.422,32.102806,35.20874,117.6,802.641
4091,136.455,32.102806,35.20874,117.6,802.641
4092,136.489,32.102803,35.20875,117.6,802.641
4093,136.522,32.102803,35.20875,117.6,802.641
4094,136.555,32.102803,35.20875,117.6,802.641
4095,136.589,32.1028,35.20876,117.6,802.641
4096,136.622,32.1028,35.20876,117.6,802.641
4097,136.655,32.1028,35.20876,117.6,802.641
4098,136.689,32.102797,35.20877,117.6,802.641
4099,136.722,32.102797,35.20877,117.6,802.641
4100,136.756,32.102797,35.20877,117.6,802.641
4101,136.789,32.102794,35.20878,117.6,802.641
4102,136.822,32.102794,35.20878,117.6,802.641
4103,136.856,32.102794,35.20878,117.6,802.641
4104,136.889,32.102791,35.20879,117.6,802.641
4105,136.922,32.102791,35.20879,117.6,802.641
4106,136.956,32.102791,35.20879,117.6,802.641
4107,136.989,32.102787,35.2088,117.6,802.641
4108,137.022,32.102787,35.2088,117.6,802.641
4109,137.056,32.102787,35.2088,117.6,802.641
4110,137.089,32.102784,35.20881,117.6,802.641
4111,137.123,32.102784,35.20881,117.6,802.641
4112,137.156,32.102784,35.20881,117.6,802.641
4113,137.189,32.102781,35.20882,117.6,802.641
4114,137.223,32.102781,35.20882,117.6,802.641
4115,137.256,32.102781,35.20882,117.6,802.641
4116,137.289,32.102778,35.20883,117.6,802.641
4117,137.323,32.102778,35.20883,117.6,802.641
4118,137.356,32.102778,35.20883,117.6,802.641
4119,137.389,32.102775,35.20884,117.6,802.641
4120,137.423,32.102775,35.20884,117.6,802.641
4121,137.456,32.102775,35.20884,117.6,802.641
4122,137.49,32.102772,35.20885,117.6,802.641
4123,137.523,32.102772,35.20885,117.6,802.641
4124,137.556,32.102772,35.20885,117.6,802.641
4125,137.59,32.102769,35.20886,117.6,802.641
4126,137.623,32.102769,35.20886,117.6,802.641
4127,137.656,32.102769,35.20886,117.6,802.641
4128,137.69,32.102765,35.20887,117.6,802.641
4129,137.723,32.102765,35.20887,117.6,802.641
4130,137.756,32.102765,35.20887,117.6,802.641
4131,137.79,32.102762,35.20888,117.6,802.641
4132,137.823,32.102762,35.20888,117.6,802.641
4133,137.857,32.102762,35.20888,117.6,802.641
4134,137.89,32.102759,35.20889,117.6,802.641
4135,137.923,32.102759,35.20889,117.6,802.641
4136,137.957,32.102759,35.20889,117.6,802.641
4137,137.99,32.102756,35.2089,117.6,802.641
4138,138.023,32.102756,35.2089,117.6,802.641
4139,138.057,32.102756,35.2089,117.6,802.641
4140,138.09,32.102753,35.208909,117.6,802.641
4141,138.123,32.102753,35.208909,117.6,802.641
4142,138.157,32.102753,35.208909,117.6,802.641
4143,138.19,32.10275,35.20892,117.6,802.641
4144,138.224,32.10275,35.20892,117.6,802.641
4145,138.257,32.10275,35.20892,117.6,802.641
4146,138.29,32.102746,35.208929,117.6,802.641
4147,138.324,32.102746,35.208929,117.6,802.641
4148,138.357,32.102746,35.208929,117.6,802.641
4149,138.39,32.102743,35.208939,117.6,802.641
4150,138.424,32.102743,35.208939,117.6,802.641
4151,138.457,32.102743,35.208939,117.6,802.641
4152,138.49,32.10274,35.208949,117.6,802.641
4153,138.524,32.10274,35.208949,117.6,802.641
4154,138.557,32.10274,35.208949,117.6,802.641
4155,138.591,32.102737,35.208959,117.6,802.641
4156,138.624,32.102737,35.208959,117.6,802.641
4157,138.657,32.102737,35.208959,117.6,802.641
4158,138.691,32.102734,35.208969,117.6,802.641
4159,138.724,32.102734,35.208969,117.6,802.641
4160,138.757,32.102734,35.208969,117.6,802.641
4161,138.791,32.102731,35.208979,117.6,802.641
4162,138.824,32.102731,35.208979,117.6,802.641
4163,138.857,32.102731,35.208979,117.6,802.641
4164,138.891,32.102727,35.208989,117.6,802.641
4165,138.924,32.102727,35.208989,117.6,802.641
4166,138.958,32.102727,35.208989,117.6,802.641
4167,138.991,32.102724,35.208999,117.6,802.641
4168,139.024,32.102724,35.208999,117.6,802.641
4169,139.058,32.102724,35.208999,117.6,802.641
4170,139.091,32.102721,35.209009,117.6,802.641
4171,139.124,32.102721,35.209009,117.6,802.641
4172,139.158,32.102721,35.209009,117.6,802.641
4173,139.191,32.102718,35.209019,117.6,802.641
4174,139.224,32.102718,35.209019,117.6,802.641
4175,139.258,32.102718,35.209019,117.6,802.641
